,dose_bins,coverage
0,0.0,100.0
1,0.1,75.08133318934097
2,0.2,70.088285320878
3,0.30000000000000004,66.82854558708388
4,0.4,64.34366478576635
5,0.5,62.32349685466671
6,0.6000000000000001,60.60571289721645
7,0.7000000000000001,59.10999217041497
8,0.8,57.78368746456438
9,0.9,56.58798833661815
10,1.0,55.49150895002565
11,1.1,54.48581225195065
12,1.2000000000000002,53.55976133264937
13,1.3,52.707618996193204
14,1.4000000000000001,51.888887388968385
15,1.5,51.12347795566835
16,1.6,50.40767839304516
17,1.7000000000000002,49.72393963119955
18,1.8,49.06854936688356
19,1.9000000000000001,48.45095709927374
20,2.0,47.86070088285321
21,2.1,47.295080860714386
22,2.2,46.73992278409244
23,2.3000000000000003,46.21581306190772
24,2.4000000000000004,45.7079024811685
25,2.5,45.224290612597535
26,2.6,44.7443910472745
27,2.7,44.28912767623316
28,2.8000000000000003,43.841288911687684
29,2.9000000000000004,43.40391209265909
30,3.0,42.98847161100462
31,3.1,42.577080914711516
32,3.2,42.18121439563703
33,3.3000000000000003,41.789397661923914
34,3.4000000000000004,41.41985474769837
35,3.5,41.044237155430764
36,3.6,40.68684359728935
37,3.7,40.33552471718999
38,3.8000000000000003,39.993655336267175
39,3.9000000000000004,39.650773509004026
40,4.0,39.31734118091741
41,4.1000000000000005,39.00314533329733
42,4.2,38.67983746861417
43,4.3,38.37644104862442
44,4.4,38.07068225384055
45,4.5,37.765935905397015
46,4.6000000000000005,37.47705121628554
47,4.7,37.19255379464889
48,4.800000000000001,36.9050190339912
49,4.9,36.62592132616972
50,5.0,36.35289829639029
51,5.1000000000000005,36.08662490887983
52,5.2,35.82001403925592
53,5.300000000000001,35.57061475741786
54,5.4,35.29826669186533
55,5.5,35.062704176678636
56,5.6000000000000005,34.80891762736575
57,5.7,34.559518345527685
58,5.800000000000001,34.3226059018872
59,5.9,34.086368422473605
60,6.0,33.845406193471746
61,6.1000000000000005,33.61558087421367
62,6.2,33.37866843057318
63,6.300000000000001,33.15356786090337
64,6.4,32.93487945138908
65,6.5,32.71484111342099
66,6.6000000000000005,32.49277788277221
67,6.7,32.27780177650585
68,6.800000000000001,32.073287615756364
69,6.9,31.85628661680931
70,7.0,31.652447420286723
71,7.1000000000000005,31.44793325953724
72,7.2,31.233294635384322
73,7.300000000000001,31.042954723399657
74,7.4,30.84147790167121
75,7.5,30.639663597829315
76,7.6000000000000005,30.443923972029484
77,7.7,30.257633845406197
78,7.800000000000001,30.06830637976187
79,7.9,29.870541861281353
80,8.0,29.68998893058668
81,8.1,29.503698803963392
82,8.200000000000001,29.321120980588027
83,8.3,29.135505818191636
84,8.4,28.95866519074489
85,8.5,28.782162045411592
86,8.6,28.60835875698588
87,8.700000000000001,28.424431005156727
88,8.8,28.26615189394962
89,8.9,28.093361051864253
90,9.0,27.911795674829232
91,9.1,27.745416992899376
92,9.200000000000001,27.589500256486403
93,9.3,27.42008423553552
94,9.4,27.249655768244285
95,9.5,27.08867680012959
96,9.600000000000001,26.931072653149386
97,9.700000000000001,26.77245605982883
98,9.8,26.608777234806556
99,9.9,26.45387294473393
100,10.0,26.30099354734199
101,10.100000000000001,26.149126596290394
102,10.200000000000001,25.99118496719674
103,10.3,25.835943195010664
104,10.4,25.68880099354734
105,10.5,25.536934042495744
106,10.600000000000001,25.391816733713114
107,10.700000000000001,25.237587407867384
108,10.8,25.09044520640406
109,10.9,24.954439914684524
110,11.0,24.802572963632926
111,11.100000000000001,24.65104349469478
112,11.200000000000001,24.52043791679041
113,11.3,24.379032911255706
114,11.4,24.239652798401686
115,11.5,24.10094764977456
116,11.600000000000001,23.95380544831124
117,11.700000000000001,23.822187424066524
118,11.8,23.682807311212507
119,11.9,23.557601447123304
120,12.0,23.41180917411377
121,12.100000000000001,23.275466400280788
122,12.200000000000001,23.153297875212616
123,12.3,23.01290531601825
124,12.4,22.886687005588705
125,12.5,22.75641890979778
126,12.600000000000001,22.620076135964794
127,12.700000000000001,22.49318286130835
128,12.8,22.37236426469397
129,12.9,22.233659116066846
130,13.0,22.107778287750747
131,13.100000000000001,21.987634655363266
132,13.200000000000001,21.86276627338751
133,13.3,21.7389103377521
134,13.4,21.612354545209104
135,13.5,21.486811199006453
136,13.600000000000001,21.367342530845864
137,13.700000000000001,21.251923648046652
138,13.8,21.134479872566754
139,13.9,21.01399875806582
140,14.0,20.88508059072869
141,14.100000000000001,20.774723939631198
142,14.200000000000001,20.65930505683199
143,14.3,20.540173870784848
144,14.4,20.42711736277977
145,14.5,20.30832365884608
146,14.600000000000001,20.1875050622317
147,14.700000000000001,20.07748589324766
148,14.8,19.96712924215017
149,14.9,19.8520478414644
150,15.0,19.73629147655174
151,15.100000000000001,19.624247414887012
152,15.200000000000001,19.516928102810553
153,15.3,19.408933826507198
154,15.4,19.294864872161778
155,15.5,19.18518318529118
156,15.600000000000001,19.06942682037852
157,15.700000000000001,18.969869596911362
158,15.8,18.862550284834903
159,15.9,18.75759334755258
160,16.0,18.647911660681984
161,16.1,18.53215529576932
162,16.2,18.43192310807527
163,16.3,18.330340991927425
164,16.400000000000002,18.224034126191313
165,16.5,18.121439563703124
166,16.6,18.018845001214938
167,16.7,17.90612597532331
168,16.8,17.802856448608225
169,16.900000000000002,17.707349010502444
170,17.0,17.608466751262185
171,17.1,17.50654715300089
172,17.2,17.398890358810984
173,17.3,17.294608385755556
174,17.400000000000002,17.20315073301115
175,17.5,17.10258106320365
176,17.6,17.00572369664408
177,17.7,16.904141580496233
178,17.8,16.802896946461836
